Infinite-ISP Performance & Accuracy Analysis Report
====================================================

Dataset: Mediatek RAW -> Fujifilm Ground Truth
Number of images: 2417
Total Processing Time: 12440.4881 seconds
Average Time Per Image: 5.1471 seconds
Overall FPS: 0.19 Frames/Second
Average PSNR: 20.8483 dB
Average SSIM: 0.765946

Individual Results:
Filename             | Time(s) | FPS | PSNR(dB) | SSIM
22005.png            | 5.3533 | 0.19 | 24.09 | 0.6361
22010.png            | 5.4141 | 0.18 | 28.25 | 0.6916
22012.png            | 5.3459 | 0.19 | 28.88 | 0.6892
22019.png            | 5.4720 | 0.18 | 21.82 | 0.7393
22029.png            | 5.3515 | 0.19 | 27.24 | 0.8566
22031.png            | 5.4869 | 0.18 | 21.40 | 0.7399
22064.png            | 5.4638 | 0.18 | 20.94 | 0.6536
22069.png            | 5.5087 | 0.18 | 28.31 | 0.8849
22092.png            | 5.4249 | 0.18 | 23.37 | 0.7220
22093.png            | 5.3451 | 0.19 | 14.29 | 0.5879
22094.png            | 5.3671 | 0.19 | 25.54 | 0.7811
22097.png            | 5.2509 | 0.19 | 17.25 | 0.6655
22109.png            | 5.5483 | 0.18 | 16.67 | 0.7285
22115.png            | 5.4668 | 0.18 | 19.02 | 0.7371
22121.png            | 5.3198 | 0.19 | 25.02 | 0.6444
22132.png            | 5.4283 | 0.18 | 23.40 | 0.6338
22137.png            | 5.4559 | 0.18 | 24.31 | 0.8694
22138.png            | 5.4384 | 0.18 | 27.62 | 0.8558
22142.png            | 5.3989 | 0.19 | 15.49 | 0.9252
22153.png            | 5.4933 | 0.18 | 14.28 | 0.9341
22168.png            | 5.4701 | 0.18 | 27.75 | 0.8412
22170.png            | 5.5676 | 0.18 | 16.21 | 0.6664
22172.png            | 5.5347 | 0.18 | 18.42 | 0.6514
22205.png            | 5.3723 | 0.19 | 30.22 | 0.6911
22213.png            | 5.3836 | 0.19 | 19.34 | 0.7355
22214.png            | 5.4434 | 0.18 | 21.13 | 0.8135
22218.png            | 5.4259 | 0.18 | 21.16 | 0.7346
22219.png            | 5.3826 | 0.19 | 20.05 | 0.6616
22231.png            | 5.3359 | 0.19 | 31.48 | 0.6938
22232.png            | 5.4882 | 0.18 | 26.78 | 0.8473
22234.png            | 5.3611 | 0.19 | 22.49 | 0.9420
22236.png            | 5.3563 | 0.19 | 23.78 | 0.6739
22261.png            | 5.3935 | 0.19 | 20.69 | 0.8669
22270.png            | 5.4837 | 0.18 | 24.70 | 0.7554
22281.png            | 5.4844 | 0.18 | 31.89 | 0.8722
22283.png            | 5.4568 | 0.18 | 25.70 | 0.7787
22287.png            | 5.4781 | 0.18 | 26.31 | 0.8050
22293.png            | 5.4651 | 0.18 | 26.80 | 0.8221
22306.png            | 5.2814 | 0.19 | 24.48 | 0.8655
22308.png            | 5.3370 | 0.19 | 16.10 | 0.7442
22326.png            | 5.3276 | 0.19 | 21.23 | 0.6957
22361.png            | 5.2752 | 0.19 | 24.64 | 0.6941
22382.png            | 5.3897 | 0.19 | 22.12 | 0.8182
224.png              | 5.5518 | 0.18 | 24.08 | 0.9860
22405.png            | 5.3418 | 0.19 | 30.64 | 0.8462
22416.png            | 5.3304 | 0.19 | 24.09 | 0.8191
22421.png            | 5.3942 | 0.19 | 22.96 | 0.7504
22433.png            | 5.3980 | 0.19 | 19.08 | 0.7562
22452.png            | 5.4918 | 0.18 | 19.45 | 0.8319
22455.png            | 5.4709 | 0.18 | 24.32 | 0.8594
22477.png            | 5.4721 | 0.18 | 13.06 | 0.6284
22508.png            | 5.3517 | 0.19 | 10.99 | 0.4911
22516.png            | 5.3111 | 0.19 | 14.64 | 0.3496
22519.png            | 5.3963 | 0.19 | 18.12 | 0.6310
22521.png            | 5.5396 | 0.18 | 19.75 | 0.8128
2253.png             | 5.4085 | 0.18 | 24.67 | 0.8474
22532.png            | 5.4791 | 0.18 | 19.12 | 0.9731
2254.png             | 5.4542 | 0.18 | 27.11 | 0.7778
22544.png            | 5.4944 | 0.18 | 27.39 | 0.8046
22550.png            | 5.4988 | 0.18 | 17.74 | 0.7288
22551.png            | 5.5022 | 0.18 | 21.99 | 0.7633
22552.png            | 5.3928 | 0.19 | 23.13 | 0.8051
22554.png            | 5.3218 | 0.19 | 23.24 | 0.8267
2256.png             | 5.4634 | 0.18 | 20.71 | 0.6504
22569.png            | 5.3451 | 0.19 | 23.62 | 0.8615
22583.png            | 5.3202 | 0.19 | 24.48 | 0.8508
22599.png            | 5.5570 | 0.18 | 19.21 | 0.7545
22604.png            | 5.3642 | 0.19 | 18.26 | 0.9617
22610.png            | 5.3512 | 0.19 | 21.57 | 0.9572
22612.png            | 5.4533 | 0.18 | 19.54 | 0.9399
22618.png            | 5.3899 | 0.19 | 23.51 | 0.8047
22636.png            | 5.4003 | 0.19 | 18.73 | 0.9572
2264.png             | 5.4500 | 0.18 | 20.31 | 0.6560
22640.png            | 5.5027 | 0.18 | 28.09 | 0.7400
2265.png             | 5.3893 | 0.19 | 24.86 | 0.7829
22653.png            | 5.3638 | 0.19 | 19.21 | 0.7398
22654.png            | 5.2645 | 0.19 | 27.12 | 0.6904
22663.png            | 5.5452 | 0.18 | 24.13 | 0.7454
22672.png            | 5.3478 | 0.19 | 22.65 | 0.8147
22675.png            | 5.6328 | 0.18 | 23.12 | 0.6400
22677.png            | 5.5089 | 0.18 | 20.61 | 0.7572
22685.png            | 5.3444 | 0.19 | 17.99 | 0.6639
22689.png            | 5.5269 | 0.18 | 24.94 | 0.9809
22690.png            | 5.3548 | 0.19 | 24.67 | 0.9804
22691.png            | 5.3742 | 0.19 | 24.65 | 0.9816
22696.png            | 5.3185 | 0.19 | 20.30 | 0.8481
2271.png             | 5.3341 | 0.19 | 23.18 | 0.6758
22710.png            | 5.2573 | 0.19 | 21.36 | 0.6401
22725.png            | 5.5130 | 0.18 | 21.09 | 0.7289
22737.png            | 5.4971 | 0.18 | 21.00 | 0.7308
22770.png            | 5.4467 | 0.18 | 18.85 | 0.9360
22777.png            | 5.3429 | 0.19 | 19.53 | 0.8439
22780.png            | 5.3325 | 0.19 | 22.99 | 0.6730
22789.png            | 5.3214 | 0.19 | 23.74 | 0.8313
22811.png            | 5.4300 | 0.18 | 24.01 | 0.8813
22835.png            | 5.5355 | 0.18 | 20.40 | 0.7485
2284.png             | 5.3950 | 0.19 | 26.27 | 0.7586
22843.png            | 5.5322 | 0.18 | 18.67 | 0.9706
2285.png             | 5.3642 | 0.19 | 23.20 | 0.7462
22879.png            | 5.3728 | 0.19 | 11.34 | 0.4674
22880.png            | 5.2784 | 0.19 | 15.35 | 0.9086
22884.png            | 5.4025 | 0.19 | 20.59 | 0.8672
22899.png            | 5.3652 | 0.19 | 24.69 | 0.8554
22916.png            | 5.3654 | 0.19 | 24.57 | 0.9371
22917.png            | 5.4421 | 0.18 | 20.52 | 0.9770
22920.png            | 5.3884 | 0.19 | 17.28 | 0.7204
22924.png            | 5.3564 | 0.19 | 20.56 | 0.7877
2293.png             | 5.4186 | 0.18 | 25.03 | 0.6442
22936.png            | 5.3571 | 0.19 | 20.19 | 0.7345
22939.png            | 5.4212 | 0.18 | 17.82 | 0.6962
2295.png             | 5.5091 | 0.18 | 21.03 | 0.7917
2296.png             | 5.4504 | 0.18 | 19.26 | 0.7523
22963.png            | 5.3503 | 0.19 | 24.25 | 0.9800
22965.png            | 5.3892 | 0.19 | 25.96 | 0.8923
22966.png            | 5.4676 | 0.18 | 21.29 | 0.6798
22980.png            | 5.4295 | 0.18 | 24.38 | 0.8594
22991.png            | 5.4820 | 0.18 | 17.09 | 0.7374
2300.png             | 5.4312 | 0.18 | 22.32 | 0.6075
23006.png            | 5.3018 | 0.19 | 21.31 | 0.9669
23011.png            | 5.4560 | 0.18 | 22.01 | 0.9707
23012.png            | 5.4229 | 0.18 | 25.20 | 0.9770
23021.png            | 5.5089 | 0.18 | 19.63 | 0.8292
2303.png             | 5.4142 | 0.18 | 21.81 | 0.6643
23044.png            | 5.4961 | 0.18 | 18.81 | 0.8215
23045.png            | 5.4024 | 0.19 | 18.20 | 0.8642
23049.png            | 5.5170 | 0.18 | 22.15 | 0.7611
23050.png            | 5.4209 | 0.18 | 20.23 | 0.8852
23054.png            | 5.4801 | 0.18 | 19.46 | 0.8228
23060.png            | 5.5423 | 0.18 | 19.24 | 0.8567
23067.png            | 5.3492 | 0.19 | 20.16 | 0.8560
23092.png            | 5.4219 | 0.18 | 20.62 | 0.8328
23093.png            | 5.3442 | 0.19 | 20.42 | 0.7693
23097.png            | 5.4897 | 0.18 | 15.84 | 0.8007
23127.png            | 5.4487 | 0.18 | 24.07 | 0.7163
23128.png            | 5.4082 | 0.18 | 21.18 | 0.6791
23153.png            | 5.4664 | 0.18 | 18.49 | 0.5470
23163.png            | 5.5026 | 0.18 | 18.87 | 0.8987
2318.png             | 5.5379 | 0.18 | 20.25 | 0.8256
23181.png            | 5.3845 | 0.19 | 32.49 | 0.9010
23192.png            | 5.4284 | 0.18 | 22.50 | 0.4898
23206.png            | 5.5065 | 0.18 | 14.68 | 0.7956
23223.png            | 5.4410 | 0.18 | 22.02 | 0.9175
23226.png            | 5.4691 | 0.18 | 17.31 | 0.8676
23245.png            | 5.3815 | 0.19 | 22.79 | 0.4765
23253.png            | 5.3818 | 0.19 | 25.69 | 0.7737
23255.png            | 5.5076 | 0.18 | 20.21 | 0.6348
23267.png            | 5.3458 | 0.19 | 27.09 | 0.7599
2328.png             | 5.4168 | 0.18 | 19.28 | 0.8094
23302.png            | 5.5753 | 0.18 | 20.71 | 0.6821
23325.png            | 5.4990 | 0.18 | 22.70 | 0.8768
23331.png            | 5.4049 | 0.19 | 20.88 | 0.8580
23334.png            | 5.5424 | 0.18 | 22.55 | 0.9081
23343.png            | 5.3749 | 0.19 | 15.88 | 0.8201
23351.png            | 5.4709 | 0.18 | 25.69 | 0.5391
2336.png             | 5.3438 | 0.19 | 11.54 | 0.6133
23369.png            | 5.4153 | 0.18 | 19.93 | 0.8414
23374.png            | 5.4382 | 0.18 | 20.73 | 0.7786
23377.png            | 5.4611 | 0.18 | 21.63 | 0.8862
23385.png            | 5.3759 | 0.19 | 22.51 | 0.8669
23397.png            | 5.2991 | 0.19 | 22.18 | 0.8560
23414.png            | 5.4654 | 0.18 | 19.96 | 0.7197
2342.png             | 5.5530 | 0.18 | 13.77 | 0.6430
23434.png            | 5.4210 | 0.18 | 19.97 | 0.7404
23461.png            | 5.5089 | 0.18 | 16.74 | 0.5908
23463.png            | 5.3806 | 0.19 | 15.83 | 0.6030
23464.png            | 5.5591 | 0.18 | 16.38 | 0.6660
23470.png            | 5.6700 | 0.18 | 16.66 | 0.5883
23488.png            | 5.5101 | 0.18 | 21.47 | 0.9767
23489.png            | 5.4511 | 0.18 | 21.87 | 0.9772
2350.png             | 5.4101 | 0.18 | 24.17 | 0.6598
23514.png            | 5.3740 | 0.19 | 33.15 | 0.9085
23515.png            | 5.4355 | 0.18 | 30.14 | 0.8048
23524.png            | 5.3877 | 0.19 | 16.67 | 0.8475
23542.png            | 5.4054 | 0.19 | 15.10 | 0.7003
23555.png            | 5.3660 | 0.19 | 24.85 | 0.3664
2358.png             | 5.5477 | 0.18 | 18.27 | 0.5994
23588.png            | 5.4420 | 0.18 | 26.99 | 0.8592
23604.png            | 5.5017 | 0.18 | 19.05 | 0.8630
23608.png            | 5.4212 | 0.18 | 23.02 | 0.8682
23625.png            | 5.5299 | 0.18 | 23.55 | 0.8414
23636.png            | 5.5464 | 0.18 | 18.54 | 0.7126
23648.png            | 5.4616 | 0.18 | 24.48 | 0.8240
23649.png            | 5.2858 | 0.19 | 18.52 | 0.5735
2365.png             | 5.4501 | 0.18 | 27.34 | 0.7960
23665.png            | 5.3773 | 0.19 | 17.68 | 0.6858
23671.png            | 5.4224 | 0.18 | 20.45 | 0.8874
23679.png            | 5.3136 | 0.19 | 29.90 | 0.7007
2368.png             | 5.4028 | 0.19 | 16.57 | 0.7734
23681.png            | 5.5319 | 0.18 | 21.13 | 0.6751
237.png              | 5.5392 | 0.18 | 21.55 | 0.5984
23732.png            | 5.3494 | 0.19 | 17.41 | 0.6549
23738.png            | 5.5175 | 0.18 | 23.43 | 0.8841
23740.png            | 5.5305 | 0.18 | 17.50 | 0.6057
23742.png            | 5.4454 | 0.18 | 19.55 | 0.7054
23743.png            | 5.4481 | 0.18 | 21.16 | 0.6671
23744.png            | 5.3560 | 0.19 | 15.26 | 0.5199
23746.png            | 5.3850 | 0.19 | 18.27 | 0.6319
23749.png            | 5.4426 | 0.18 | 14.22 | 0.6152
23751.png            | 5.2515 | 0.19 | 19.39 | 0.6261
23766.png            | 5.3830 | 0.19 | 12.23 | 0.5902
23769.png            | 5.4518 | 0.18 | 19.61 | 0.9039
23773.png            | 5.3258 | 0.19 | 12.34 | 0.6995
23776.png            | 5.4489 | 0.18 | 18.53 | 0.9140
23788.png            | 5.4907 | 0.18 | 22.40 | 0.7530
23797.png            | 5.0927 | 0.20 | 21.99 | 0.7059
23820.png            | 5.3204 | 0.19 | 20.20 | 0.6429
23824.png            | 5.3627 | 0.19 | 20.69 | 0.7222
23828.png            | 5.2465 | 0.19 | 24.27 | 0.6925
23843.png            | 5.3073 | 0.19 | 12.19 | 0.5269
23850.png            | 5.2434 | 0.19 | 18.66 | 0.5479
23864.png            | 5.3687 | 0.19 | 18.28 | 0.8368
2387.png             | 5.3462 | 0.19 | 22.03 | 0.9633
23875.png            | 5.4015 | 0.19 | 19.05 | 0.7661
23879.png            | 5.3440 | 0.19 | 18.34 | 0.7864
23906.png            | 5.3341 | 0.19 | 23.88 | 0.8260
23914.png            | 5.3621 | 0.19 | 17.95 | 0.6905
23915.png            | 5.5678 | 0.18 | 23.23 | 0.7670
23923.png            | 5.2695 | 0.19 | 14.37 | 0.9485
23933.png            | 5.5412 | 0.18 | 16.98 | 0.5741
23937.png            | 5.3780 | 0.19 | 20.97 | 0.7944
23940.png            | 5.4849 | 0.18 | 26.83 | 0.9176
23947.png            | 5.4227 | 0.18 | 18.83 | 0.7046
23953.png            | 5.1618 | 0.19 | 16.90 | 0.5773
23954.png            | 5.2326 | 0.19 | 19.55 | 0.5985
2398.png             | 5.4479 | 0.18 | 15.93 | 0.5927
23999.png            | 5.3535 | 0.19 | 14.85 | 0.9539
24011.png            | 5.4010 | 0.19 | 24.85 | 0.7981
24012.png            | 5.2920 | 0.19 | 28.01 | 0.6635
24016.png            | 5.3616 | 0.19 | 18.30 | 0.7089
24039.png            | 5.4074 | 0.18 | 25.48 | 0.8659
24046.png            | 5.3959 | 0.19 | 26.31 | 0.8855
24077.png            | 5.3659 | 0.19 | 24.00 | 0.5775
24094.png            | 5.3104 | 0.19 | 28.81 | 0.9016
24102.png            | 5.5084 | 0.18 | 18.54 | 0.7357
24110.png            | 5.4505 | 0.18 | 20.87 | 0.7476
2412.png             | 5.4625 | 0.18 | 19.80 | 0.6248
24145.png            | 5.4139 | 0.18 | 19.14 | 0.7386
242.png              | 5.3312 | 0.19 | 18.22 | 0.6957
2420.png             | 5.3096 | 0.19 | 14.82 | 0.9378
2431.png             | 5.4479 | 0.18 | 23.06 | 0.8964
2439.png             | 5.4043 | 0.19 | 22.84 | 0.8625
2440.png             | 5.4179 | 0.18 | 22.63 | 0.8972
2447.png             | 5.3771 | 0.19 | 16.51 | 0.6709
2448.png             | 5.3336 | 0.19 | 17.82 | 0.7354
245.png              | 5.2780 | 0.19 | 25.25 | 0.8125
2450.png             | 5.3214 | 0.19 | 18.11 | 0.8082
2456.png             | 5.4772 | 0.18 | 17.78 | 0.7676
2457.png             | 5.4488 | 0.18 | 18.10 | 0.7726
246.png              | 5.4498 | 0.18 | 27.99 | 0.8598
2463.png             | 5.3632 | 0.19 | 16.46 | 0.8706
2480.png             | 5.3343 | 0.19 | 15.20 | 0.7768
2489.png             | 5.2999 | 0.19 | 18.47 | 0.6899
2494.png             | 5.4027 | 0.19 | 22.79 | 0.6479
25.png               | 5.3065 | 0.19 | 19.44 | 0.7278
2514.png             | 5.4906 | 0.18 | 20.88 | 0.9759
2524.png             | 5.4287 | 0.18 | 20.26 | 0.5287
2529.png             | 5.4046 | 0.19 | 20.56 | 0.8515
2539.png             | 5.4811 | 0.18 | 27.56 | 0.6506
2552.png             | 5.4641 | 0.18 | 22.39 | 0.6773
2562.png             | 5.3800 | 0.19 | 23.70 | 0.5702
2587.png             | 5.5518 | 0.18 | 22.83 | 0.6217
2595.png             | 5.5304 | 0.18 | 20.90 | 0.7192
2602.png             | 5.5035 | 0.18 | 17.77 | 0.9712
261.png              | 5.4482 | 0.18 | 24.13 | 0.8678
2610.png             | 5.5060 | 0.18 | 17.89 | 0.5289
2627.png             | 5.4535 | 0.18 | 19.54 | 0.6333
2635.png             | 5.4611 | 0.18 | 19.39 | 0.9700
2644.png             | 5.5023 | 0.18 | 17.43 | 0.7170
2656.png             | 5.4642 | 0.18 | 18.15 | 0.7354
2669.png             | 5.6025 | 0.18 | 19.13 | 0.8158
2670.png             | 5.4486 | 0.18 | 20.90 | 0.8374
2682.png             | 5.5532 | 0.18 | 20.85 | 0.8226
2705.png             | 5.6551 | 0.18 | 23.64 | 0.6498
2707.png             | 5.5381 | 0.18 | 24.64 | 0.6991
272.png              | 5.4505 | 0.18 | 17.08 | 0.7693
2725.png             | 5.5162 | 0.18 | 17.43 | 0.6473
2733.png             | 5.5808 | 0.18 | 18.43 | 0.9238
274.png              | 5.4657 | 0.18 | 15.21 | 0.6754
2740.png             | 5.5607 | 0.18 | 22.19 | 0.7627
2750.png             | 5.5867 | 0.18 | 20.80 | 0.8967
2753.png             | 5.5187 | 0.18 | 21.42 | 0.7769
2757.png             | 5.5310 | 0.18 | 24.16 | 0.8491
2760.png             | 5.4601 | 0.18 | 19.64 | 0.7570
2793.png             | 5.5946 | 0.18 | 30.86 | 0.8331
2800.png             | 5.5920 | 0.18 | 31.69 | 0.8522
2809.png             | 5.5155 | 0.18 | 28.92 | 0.8616
2828.png             | 5.4642 | 0.18 | 22.70 | 0.8523
283.png              | 5.4602 | 0.18 | 15.74 | 0.7372
2834.png             | 5.5524 | 0.18 | 24.15 | 0.8456
2845.png             | 5.5722 | 0.18 | 17.46 | 0.9534
2848.png             | 5.3461 | 0.19 | 15.76 | 0.8176
2850.png             | 5.4453 | 0.18 | 15.05 | 0.9334
2856.png             | 5.4695 | 0.18 | 14.00 | 0.7928
2864.png             | 5.4558 | 0.18 | 15.66 | 0.8729
2865.png             | 5.4827 | 0.18 | 15.20 | 0.9401
2873.png             | 5.5095 | 0.18 | 17.06 | 0.7029
2874.png             | 5.5405 | 0.18 | 18.93 | 0.7649
2875.png             | 5.7225 | 0.17 | 18.61 | 0.8649
2893.png             | 5.5722 | 0.18 | 16.16 | 0.7798
2894.png             | 5.5245 | 0.18 | 17.28 | 0.8000
2899.png             | 5.3323 | 0.19 | 19.82 | 0.9720
2900.png             | 5.5201 | 0.18 | 20.12 | 0.9720
2903.png             | 5.5340 | 0.18 | 24.13 | 0.9264
291.png              | 5.4416 | 0.18 | 19.26 | 0.7545
2911.png             | 5.4882 | 0.18 | 24.63 | 0.7544
2914.png             | 5.4835 | 0.18 | 21.04 | 0.7952
2920.png             | 5.5366 | 0.18 | 23.79 | 0.8113
2926.png             | 5.5876 | 0.18 | 23.26 | 0.7660
2931.png             | 5.4182 | 0.18 | 23.61 | 0.8081
2932.png             | 5.4939 | 0.18 | 24.00 | 0.7624
2961.png             | 5.5825 | 0.18 | 15.82 | 0.7911
3006.png             | 5.4483 | 0.18 | 18.53 | 0.8788
3007.png             | 5.4249 | 0.18 | 17.39 | 0.8360
303.png              | 5.4600 | 0.18 | 19.61 | 0.9663
3038.png             | 5.6262 | 0.18 | 22.72 | 0.7517
305.png              | 5.3926 | 0.19 | 19.94 | 0.9709
3082.png             | 5.4324 | 0.18 | 24.57 | 0.6910
3099.png             | 5.6338 | 0.18 | 19.33 | 0.7263
3107.png             | 5.4355 | 0.18 | 21.27 | 0.6447
3121.png             | 5.4563 | 0.18 | 18.16 | 0.9613
3137.png             | 5.4321 | 0.18 | 24.63 | 0.7958
3148.png             | 5.5423 | 0.18 | 19.73 | 0.7860
3158.png             | 5.4043 | 0.19 | 27.62 | 0.8304
3170.png             | 5.3464 | 0.19 | 17.70 | 0.8564
3176.png             | 5.3765 | 0.19 | 23.67 | 0.8616
3177.png             | 5.5505 | 0.18 | 16.52 | 0.7677
3180.png             | 5.4078 | 0.18 | 25.72 | 0.7770
3188.png             | 5.4034 | 0.19 | 18.61 | 0.9599
3203.png             | 5.4544 | 0.18 | 22.36 | 0.6723
3208.png             | 5.5383 | 0.18 | 20.06 | 0.6567
3221.png             | 5.3207 | 0.19 | 28.20 | 0.9361
3227.png             | 5.1411 | 0.19 | 20.58 | 0.8382
3236.png             | 5.4265 | 0.18 | 22.16 | 0.6597
3240.png             | 5.3802 | 0.19 | 19.44 | 0.6034
3241.png             | 5.5055 | 0.18 | 19.64 | 0.5820
3244.png             | 5.5089 | 0.18 | 18.27 | 0.7557
3264.png             | 5.4585 | 0.18 | 18.66 | 0.6153
3268.png             | 5.4162 | 0.18 | 19.71 | 0.7477
3273.png             | 5.3958 | 0.19 | 21.70 | 0.8410
3276.png             | 5.4607 | 0.18 | 21.61 | 0.8625
3277.png             | 5.3476 | 0.19 | 24.52 | 0.8573
3278.png             | 5.4514 | 0.18 | 22.88 | 0.7419
3279.png             | 5.5360 | 0.18 | 23.21 | 0.8385
3285.png             | 5.4608 | 0.18 | 23.06 | 0.8667
3288.png             | 5.4721 | 0.18 | 22.99 | 0.8369
3290.png             | 5.5653 | 0.18 | 21.86 | 0.7960
3296.png             | 5.4233 | 0.18 | 26.81 | 0.8233
33.png               | 5.4927 | 0.18 | 18.18 | 0.7246
3301.png             | 5.4657 | 0.18 | 21.32 | 0.6504
3306.png             | 5.5773 | 0.18 | 19.74 | 0.6386
3315.png             | 5.4613 | 0.18 | 21.26 | 0.6280
3323.png             | 5.4430 | 0.18 | 24.82 | 0.8777
3333.png             | 5.5891 | 0.18 | 23.84 | 0.7640
3343.png             | 5.3615 | 0.19 | 20.58 | 0.4793
3344.png             | 5.4410 | 0.18 | 21.40 | 0.5404
3348.png             | 5.4424 | 0.18 | 18.71 | 0.7659
336.png              | 5.4553 | 0.18 | 19.87 | 0.8706
3374.png             | 5.5165 | 0.18 | 18.69 | 0.9591
3379.png             | 5.4541 | 0.18 | 19.06 | 0.8933
3388.png             | 5.3963 | 0.19 | 22.01 | 0.9729
3404.png             | 5.5110 | 0.18 | 28.01 | 0.8457
3414.png             | 5.4550 | 0.18 | 24.82 | 0.8141
3417.png             | 5.6355 | 0.18 | 19.44 | 0.7530
3428.png             | 5.4635 | 0.18 | 17.51 | 0.8381
3435.png             | 5.5767 | 0.18 | 15.72 | 0.6633
3451.png             | 5.4416 | 0.18 | 18.68 | 0.6788
3482.png             | 5.5077 | 0.18 | 21.83 | 0.8148
3487.png             | 5.5822 | 0.18 | 22.34 | 0.6580
3489.png             | 5.4940 | 0.18 | 20.87 | 0.7861
3497.png             | 5.5626 | 0.18 | 18.91 | 0.8116
3500.png             | 5.5639 | 0.18 | 21.77 | 0.6586
3506.png             | 5.4820 | 0.18 | 19.65 | 0.5409
3521.png             | 5.5138 | 0.18 | 21.57 | 0.8460
3524.png             | 5.4649 | 0.18 | 25.27 | 0.9315
3537.png             | 5.5240 | 0.18 | 15.56 | 0.6874
3541.png             | 5.4150 | 0.18 | 21.79 | 0.7004
3569.png             | 5.4750 | 0.18 | 21.49 | 0.6940
3575.png             | 5.5287 | 0.18 | 18.15 | 0.5747
3583.png             | 5.3899 | 0.19 | 15.41 | 0.7695
3599.png             | 5.5739 | 0.18 | 23.76 | 0.7764
361.png              | 5.4371 | 0.18 | 23.05 | 0.6109
3615.png             | 5.4849 | 0.18 | 22.58 | 0.8606
3629.png             | 5.6710 | 0.18 | 22.17 | 0.7806
3646.png             | 5.4732 | 0.18 | 24.49 | 0.8477
3647.png             | 5.4697 | 0.18 | 18.95 | 0.7082
3657.png             | 5.5120 | 0.18 | 16.08 | 0.5959
366.png              | 5.4883 | 0.18 | 22.17 | 0.8360
3660.png             | 5.6245 | 0.18 | 17.92 | 0.6193
3694.png             | 5.4834 | 0.18 | 24.98 | 0.8844
3706.png             | 5.5980 | 0.18 | 23.80 | 0.9685
3716.png             | 5.3668 | 0.19 | 14.08 | 0.6366
3720.png             | 5.5987 | 0.18 | 20.65 | 0.7221
3739.png             | 5.5031 | 0.18 | 21.05 | 0.5776
3751.png             | 5.6732 | 0.18 | 15.71 | 0.7308
3756.png             | 5.4185 | 0.18 | 15.90 | 0.6733
3757.png             | 5.5284 | 0.18 | 19.35 | 0.6762
3785.png             | 5.5067 | 0.18 | 16.91 | 0.7100
3822.png             | 5.4396 | 0.18 | 23.49 | 0.7482
3828.png             | 5.2878 | 0.19 | 20.00 | 0.7021
3846.png             | 5.5687 | 0.18 | 17.48 | 0.7655
3848.png             | 5.5800 | 0.18 | 16.82 | 0.5614
3877.png             | 5.4465 | 0.18 | 25.15 | 0.7876
3891.png             | 5.4544 | 0.18 | 23.33 | 0.7653
3892.png             | 5.5658 | 0.18 | 20.86 | 0.7822
391.png              | 5.5080 | 0.18 | 26.03 | 0.9149
3911.png             | 5.5754 | 0.18 | 14.86 | 0.5303
3914.png             | 5.5210 | 0.18 | 14.84 | 0.5535
3919.png             | 5.6720 | 0.18 | 16.23 | 0.5636
393.png              | 5.4864 | 0.18 | 25.75 | 0.9124
3933.png             | 5.4770 | 0.18 | 16.34 | 0.9356
3937.png             | 5.4271 | 0.18 | 18.73 | 0.9722
3943.png             | 5.5129 | 0.18 | 19.40 | 0.7623
3952.png             | 5.6213 | 0.18 | 23.58 | 0.6922
3962.png             | 5.4718 | 0.18 | 21.68 | 0.7706
3963.png             | 5.6081 | 0.18 | 17.85 | 0.8559
3993.png             | 5.6054 | 0.18 | 17.72 | 0.8743
3994.png             | 5.5044 | 0.18 | 16.52 | 0.9634
4007.png             | 5.5718 | 0.18 | 19.26 | 0.6336
4017.png             | 5.3465 | 0.19 | 17.99 | 0.7932
4031.png             | 5.5191 | 0.18 | 15.32 | 0.9166
404.png              | 5.4693 | 0.18 | 23.24 | 0.7576
4041.png             | 5.6127 | 0.18 | 17.33 | 0.6855
4054.png             | 5.5111 | 0.18 | 19.67 | 0.8415
4056.png             | 5.7076 | 0.18 | 21.55 | 0.6679
4059.png             | 5.6719 | 0.18 | 22.06 | 0.7555
4082.png             | 5.6106 | 0.18 | 22.28 | 0.9785
410.png              | 5.5028 | 0.18 | 21.19 | 0.7124
4107.png             | 5.5861 | 0.18 | 18.65 | 0.7824
4109.png             | 5.4920 | 0.18 | 18.57 | 0.8113
412.png              | 5.6677 | 0.18 | 22.36 | 0.7538
4127.png             | 5.5426 | 0.18 | 20.05 | 0.8465
4134.png             | 5.5050 | 0.18 | 22.25 | 0.8820
4145.png             | 5.5096 | 0.18 | 21.91 | 0.8993
415.png              | 5.6075 | 0.18 | 22.82 | 0.7333
4159.png             | 5.5864 | 0.18 | 20.87 | 0.7457
418.png              | 5.6293 | 0.18 | 25.10 | 0.7856
4196.png             | 5.6038 | 0.18 | 25.95 | 0.6668
4205.png             | 5.5909 | 0.18 | 19.41 | 0.6806
4225.png             | 5.5041 | 0.18 | 23.65 | 0.4484
4227.png             | 5.4937 | 0.18 | 18.17 | 0.6949
4271.png             | 5.6692 | 0.18 | 17.62 | 0.6678
4273.png             | 5.6670 | 0.18 | 23.59 | 0.7591
4281.png             | 5.4200 | 0.18 | 17.58 | 0.7151
4284.png             | 5.5260 | 0.18 | 25.01 | 0.8753
4296.png             | 5.5666 | 0.18 | 26.86 | 0.8764
4304.png             | 5.8943 | 0.17 | 21.08 | 0.6907
